371,"KREISLER, Fritz",Tambourin Chinois,,Ch,DECCA B0002783,"Joshua Bell, Violin; Paul Coker, Piano"
372,"KREISLER, Fritz",Variations on a Theme of Corelli in the style of Tartini,,Ch,Vanguard Classics OOVC 5053,"Mischa Elman, Violin; Joseph Seiger, Piano"
373,"KROMMER, Franz",Quartet for Bassoon and String Trio,OP. 46/1,Ch,cpo 999 297,"Eckart Hubner, Bassoon; Johannes Luthy, Steuart Eaton, Viols, Reinhard Latzko, Cello"
374,"KROMMER, Franz",Quartet for Bassoon and String Trio,OP. 46/2,Ch,cpo 999 297,"Eckart Hubner, Bassoon; Johannes Luthy, Steuart Eaton, Viols, Reinhard Latzko, Cello"
375,"KUKAL, Ondrej","Clarinettino, Concertino for Clarinet and Strings",Op. 11,Ch,Supraphon SU-4061,"Ludmila Peterkova, Clarinet; Jiri Nemecek, Stepan Jezek, Violins; Jiri Pinkas, Viola; Stepan Dolezal, Cello"
376,"LALANDE, Michel-Richard de",Symphonies pour les Soupers du Roi - Caprice No.1,,Ch,DG 413-670,"Adolf Scherbaum, Stanislav Simek, Trumpets; Paul Kuentz Chamber Orchestra, Paul Kuentz"
377,"LECLAIR, Jean-Marie",Sonata in E minor for Two Violins,Op. 3/5,Ch,Warner Classics 0825646130153,"Itzhak Perlman, Pinchas Zukerman, Violins. Also Cassette 19-B: Pavel Hula, Bohumil Kotmel, Violins"
378,"LECLAIR, Jean-Marie",Sonata in F major for Two Violins,Op. 3/4,Ch,MHS 514466K,"Itzhak Perlman, Pinchas Zukerman, Violins"
379,"LEKEU, Guillaume",Sonata in G for Violin and Piano,,Ch,ARTEK AR-0013-2,"Elmar Oliveira, Violin; Robert Koenig, Piano; The Vista Nuova Ensemble"
380,"LIGETI, Gyorgy",Six Bagatelles for Wind Quintet,,Ch,BBC Vol. 12/11,"Galliard Ensemble: Kathryn Thomas, Flute; Owen Dennis, Oboe; Katherine Spencer, Clarinet; Richard Bayliss, Horn; Helen Smith, Bassoon"
381,"LOEILLET, Jean-Baptiste",Sonata in A minor for Flute and Guitar,Op. 1/1,Ch,162-A,"Jean-Pierre Rampal, Flute; Rene Bartoli, Guitar"
382,"LULLY, Jean-Baptiste","Airs for Trumpets, Drums and Oboes",,Ch,DG 413-670,"Adolf Scherbaum, Stanislav Simek, Trumpets; Paul Kuentz Chamber Orchestra, Paul Kuentz"
383,"MARTINU, Bohuslav",Sonata for Flute and Piano,H. 308,Ch,BR 121,"Michel Bellavance, Flute; Marc Bourdeau, Piano. Also CHANDOS 8823: Susan Milan, Flute; Ian Brown, Piano"
384,"MEDTNER, Nikolai",Piano Quintet in C major,Op. Posth,Ch,Hyperion 66744,"The New Budapest Quartet: Andras Kiss, Ferenc Balogh, Violin; Laszlo Barsony, Viola; Karoly Botway, Cello"
385,"MENDELSSOHN, Fanny",Piano Trio in D minor,Op. 11,Ch,BBC Vol. 27/09,"London Bridge Trio: David adams, Violin; Kate Gould, Cello; Daniel Tong, Piano "
386,"MENDELSSOHN, Felix",Assai Tranquillo in B flat for Cello and Piano,,Ch,RCA 62553,"Steven Isserlis, Cello; Melvyn Tan, Piano"
387,"MENDELSSOHN, Felix",Lied Ohne Worte,Op. 109,Ch,RCA 62553,"Steven Isserlis, Cello; Melvyn Tan, Piano"
388,"MENDELSSOHN, Felix",Octet in E flat major,Op. 20,Ch,BBC Vol. 15/01,"Royal String Quartet, Psophos Quartet. Also Cass. 21-B: Academy of St. Martin-in-the-Fields Chamber Ensemble"
389,"MENDELSSOHN, Felix",Piano Quartet in B minor,Op. 03,Ch,BBC Vol. 22/07,"Juho Pohjonen, Piano; Erin Keefe, Violin; Paul Neubauer, Viola; Narek Hakhnazaryan, Cello"
390,"MENDELSSOHN, Felix",Piano Trio No. 1 in D minor,Op.  49,Ch,Sony Classical 88697 52192,"Itzhak Perlman, Violin; Yo-Yo Ma, Cello; Emanuel Ax, Piano. Also Cass. 126-B: Joseph Kalichstein, Piano; Jaime Laredo, Violin; Sharon Robinson, Cello"
391,"MENDELSSOHN, Felix",Piano Trio No. 2 in C minor,Op.  66,Ch,Sony Classical 88697 52192,"Itzhak Perlman, Violin; Yo-Yo Ma, Cello; Emanuel Ax, Piano. Also Cass. 88-B/89-A: Joseph Kalichstein, Piano; Jaime Laredo, Violin; Sharon Robinson, Cello"
392,"MENDELSSOHN, Felix",Sonata No. 1 in B flat for Cello and Piano,Op. 45,Ch,RCA 62553,"Steven Isserlis, Cello; Melvyn Tan, Piano"
393,"MENDELSSOHN, Felix",Sonata No. 2 in D major for Cello and Piano,Op. 58,Ch,RCA 62553,"Steven Isserlis, Cello; Melvyn Tan, Piano. Also BBC Vol. 26/8: David Finckel, Cello; Wu Han, Piao"
394,"MENDELSSOHN, Felix",String Quartet No. 1in E flat major,Op.  12,Ch,DECCA 438 325,"Quatuor Ysaye: C. Giovaninetti, L.-M. Aguera, Violins; M. da Silva, Viola; M. Poulet, Cello. Also Cass. 88-A: Oxford String Quartet; A. Dawes, K. Perkins, Violins; T. Helmer, Viola; M. St. Cyr, Cello"
395,"MENDELSSOHN, Felix",String Quartet No. 2 in A minor,Op.  13,Ch,DECCA 438 325,"Quatuor Ysaye: C. Giovaninetti, L.-M. Aguera, Violins; M. da Silva, Viola; M. Poulet, Cello. Also Cass. 88-B: Oxford String Quartet; A. Dawes, K. Perkins, Violins; T. Helmer, Viola; M. St. Cyr, Cello"
396,"MENDELSSOHN, Felix",String Quartet No. 6 in F minor,Op. 80,Ch,DECCA 438 325,"Quatuor Ysaye: Christophe Giovaninetti, Luc-Marie Aguera, Violins; Miguel da Silva, Viola; Michel Poulet, Cello. Also BBC Vol. 26/11: Calidore Quartet: Jeffery Myers, Ryan Meehan, Violins; Jeremy Berry, Viola; Estelle Choi, Cello"
397,"MENDELSSOHN, Felix",String Quintet No. 2 in B flat,Op. 87,Ch,BBC Vol. 19/06,"Elias String Quartet: Sara Bitlloch, Violin; Donald Grant, Violn; Martin Saving, Viola; Marie Bitlloch, Cello; plus Malin Broman, Viola"
398,"MERULO, Claudio",Canzona No. 14,,Ch,BBC Vol. 11/09,"Concordia Viol Consort; Mark Levy, Director"
399,"MERULO, Claudio",La Zambeccara,,Ch,BBC Vol. 11/09,"Concordia Viol Consort; Mark Levy, Director"
400,"MESSIAEN, Olivier",Le Merle Noir,,Ch,EMI 56488,"Emmanuel Pahud, Flute; Eric Le Sage, Piano"
401,"MESSIAEN, Olivier","Quatuor pour la fin du Temps for clarinet, violin, cello and piano",,Ch,Warner Classics 0825646075966,"Gervase de Peyer, Clarinet; Michel Beroff, Piano;  Erich Gruenberg, Violin; William Pleeth, Cello. Also BBC Vol. 27/2: Michael Collins, Cl.; Isabelle van Keulen, Vln, Paul Watkins, Cell; Lars Vogt, P.  Also Cass. 146A: Richard Stoltzman, Clarinet; Peter Serkin, Piano;  Ani Kavafian, Violin; Fred Sherry, Cello"
402,"MILHAUD, Darius",Duo Concertant for Clarinet and Piano,Op. 351,Ch,BBC Vol. 03/02,"Jonathan Cohler, Clarinet; Judith Gordon, Piano "
403,"MILHAUD, Darius",Scaramouche - For Clarinet and Piano,Op. 156b,Ch,Harmonia Mundi 911596,"Ronald Van Spaendonck, Clarinet; Alexandre Tharaud, Piano"
404,"MILHAUD, Darius",Scaramouche - Suite for 2 Pianos,Op. 165b,Ch,EMI 7-54602,"Marcelle Meyer, Darius Milhaud, Pianos"
405,"MILHAUD, Darius",Sonatina for Flue and Piano,Op. 76,Ch,EMI 56488,"Emmanuel Pahud, Flute; Eric Le Sage, Piano"
406,"MOSZKOWSKI, Moritz",Five Spanish Dances (arr. Emile Sauret),Op. 12,Ch,NAXOS 8.573410,"Nazrin Radishova, Violins; Daniel Grimwood, Piano. "
407,"MOSZKOWSKI, Moritz",Guitarre,Op. 45/2,Ch,EMI 7243-5-67005,"Jascha Heifetz, Violin; Arpad Sandor, Piano. Also NAXOS 8.573410: Nazrin Rashidova, Violin; Daniel Grimwood, Piano"
408,"MOSZKOWSKI, Moritz",Suite in G minor for Two Violins and Piano,Op. 71,Ch,NAXOS 8.573410,"Nazrin Radishova, Violins; Daniel Grimwood, Piano. Also Cass. 147-A/B: Ani Kavafian, Violin I, Ida Kavafian, Violin II, Jonathan Feldman, Piano "
409,"MOZART, Franz Xaver",Grande Sonate in E major,Op. 19,Ch,SONY 88765424922,"Pinchas Zukerman, Violin; Marc Neikrug, Piano"
410,"MOZART, Wolfgang Amadeus",12 Variations in G major for Violin & Piano,K359,Ch,SONY 88765424922,"Pinchas Zukerman, Violin; Marc Neikrug, Piano"
411,"MOZART, Wolfgang Amadeus",6 Variations in G minor for Violin & Piano,K360,Ch,SONY 88765424922,"Pinchas Zukerman, Violin; Marc Neikrug, Piano"
412,"MOZART, Wolfgang Amadeus","Adagio & Rondo in C for Glass Harmonica, Flute, Oboe, Viola & Cello",K617,Ch,VOX Allegretto ACD 8174,"Bruno Hoffmann, Glass Harmonica; K. H. Ulrich, Flute; Helmut Hucke, Oboe; Ernst Nippes, Viola; Plumacher, Cello. Also Cass. 92A: Hoffman; Nicolet, Flute; Holliger, Oboe; Schouten, Viola; Decroos, Cello "
413,"MOZART, Wolfgang Amadeus",Adagio and Allegro in F minor for Wind Quintet,K594,Ch,SBK 62-651,Ensemble Wien-Berlin
414,"MOZART, Wolfgang Amadeus",Adagio and Fugue for Strings in C minor,K546,Ch,CBS MK 42134,"Gidon Kremer, Daniel Phillips, Violin; Kim Kashkashian, Viola; Yo-Yo MA, Cello. Also 99-A: Cleveland Orchestra, James Conlon"
415,"MOZART, Wolfgang Amadeus",Adagio in B flat for Clarinettes and 3 Basset Horns,K411,Ch,Philips 456 055-2,"Netherlands Wind Ensemble: George Pieterson, Sjef Douwes, Clarinettes; Hans von Mossel, Geert van Keulen, Hans Otter, Basset Horns"
416,"MOZART, Wolfgang Amadeus",Andante and 5 Variations in G for Piano Duet ,K501,Ch,Warner Classics 2564 62037,"Guher and Suher Perkinel, Piano"
417,"MOZART, Wolfgang Amadeus",Duo Sonata No. 1 for Violin and Viola in G major,K424,Ch,MHS 514466K,"Itzhak Perlman, Violin; Pinchas Zukerman, Viola"
418,"MOZART, Wolfgang Amadeus",Duo Sonata No. 2 for Violin and Viola in B flat major,K424,Ch,MHS 514466K,"Itzhak Perlman, Violin; Pinchas Zukerman, Viola. Also Cass. 152-A: Ani Kafavian, Violin; Ida Kafavian, Viola"
419,"MOZART, Wolfgang Amadeus",Duo Sonatas for Bassoon and Cello in B flat major,K292,Ch,cpo 999 297,"Eckart Hubner, Bassoon; Reinhard Latzko, Cello. Also DG 3335-326 Christophe Colin, Cello; Patrick Cohen, Piano"
420,"MOZART, Wolfgang Amadeus",Ein Musikalischer Spass (A Musical Joke),K522,Ch,NAXOS 8.550437,"Jeno Kevehazi, Horn; Kodaly Quartet: Attila Falvay, Tamas Szabo, Violins; Gabor Fias, Viola; Janos Devich, Cello. Also Erato 2292-45199: Orchestre de Chambre Jean-Francois Paillard"
421,"MOZART, Wolfgang Amadeus",Fantasie in F minor,K608,Ch,SBK 62-651,Ensemble Wien-Berlin
422,"MOZART, Wolfgang Amadeus",Fugue in G minor for Piano Duet,K401,Ch,Warner Classics 2564 62037,"Guher and Suher Perkinel, Piano"
423,"MOZART, Wolfgang Amadeus",Horn Quintet in E flat major,K407,Ch,NAXOS 8.550437,"Jeno Kevehazi, Horn; A. Falvay, T. Szabo, Violins; G. Fias, Viola; J. Devich, Cello. Also Philips 456 055-2: Timothy Brown, Horn; I. Brown, Violin; S. Shingles, A. Jenkins, Violas; D. Vigay, Cello"
424,"MOZART, Wolfgang Amadeus",Oboe Quartet in F,K370,Ch,NAXOS 8.550437,"Jozsef Kiss, Oboe; Kodaly Quartet. Also 016-B: Lothar Koch, Oboe. "
425,"MOZART, Wolfgang Amadeus",Piano Quartet No. 1 in G minor,K478,Ch,Philips 410 392,"Beaux Arts Trio: Menahem Pressler, Piano; Isidore Cohen, Violin; Bernard Greenhouse, Cello; Bruno Giuranna, Viola. Also BBC Vol. 29/8: Amatis Trio (Menjie Han, Piano); Eivind Ringstad, Viola:  Also Cass. 16A: G. Solti, Piano; Melos Quartet: W. Melcher, Violin; H. Voss, Viola; P. Buck, Cello  "
426,"MOZART, Wolfgang Amadeus",Piano Quartet No. 2 in E flat major,K493,Ch,Philips 410 392,"Beaux Arts Trio: Menahem Pressler, Piano; Isidore Cohen, Violin; Bernard Greenhouse, Cello; Bruno Giuranna, Viola. Also Cass. 16A: G. Solti, Piano; Melos Quartet: W. Melcher, Violin; H. Voss, Viola; P. Buck, Cello  "
427,"MOZART, Wolfgang Amadeus",Quintet for Clarinet and Strings in A,K581,Ch,Supraphon SU-4061,"Ludmila Peterkova, Clarinet; Jiri Nemecek, Stepan Jezek, Violins; Jiri Pinkas, Viola; Stepan Dolezal, Cello. Also 47A: Thea King, Clarinet; Gabrieli Q.: Kenneth Silito, Brenda O'Reilly; Ian Jewel; Keith Harvey"
428,"MOZART, Wolfgang Amadeus",Quintet for Piano and Wind Instruments in E flat major,K452,Ch,Philips 456 055-2,"Ingrid Haebler, Piano; Bamberg Quintet: Meerwein, Oboe; Dorr, Clarinette, Klein, horn; Jung, Bassoon. Also Cass. 143-A: Murray Perahia, Piano; Black, Oboe; King, Clarinet; Halstead, Horn; Sheen, Bassoon"
429,"MOZART, Wolfgang Amadeus",Sonata for Piano Duet in B flat major,K358,Ch,Warner Classics 2564 62037,"Guher and Suher Perkinel, Piano"
430,"MOZART, Wolfgang Amadeus",Sonata for Piano Duet in C major,K019d,Ch,Warner Classics 2564 62037,"Guher and Suher Perkinel, Piano"
431,"MOZART, Wolfgang Amadeus",Sonata for Piano Duet in C major,K521,Ch,Warner Classics 2564 62037,"Guher and Suher Perkinel, Piano"
432,"MOZART, Wolfgang Amadeus",Sonata for Piano Duet in D major,K381,Ch,Warner Classics 2564 62037,"Guher and Suher Perkinel, Piano"
433,"MOZART, Wolfgang Amadeus",Sonata for Piano Duet in F major,K497,Ch,Warner Classics 2564 62037,"Guher and Suher Perkinel, Piano"
434,"MOZART, Wolfgang Amadeus",Sonata for Piano Duet in G major,K357,Ch,Warner Classics 2564 62037,"Guher and Suher Perkinel, Piano"
435,"MOZART, Wolfgang Amadeus",Sonata for Two Pianos in D,K448,Ch,Warner Classics 2564 62037,"Guher and Suher Perkinel, Pianos. Also Cass. 122-B: Hans Palsson, Amalie Malling, Pianos"
436,"MOZART, Wolfgang Amadeus",Sonata for Violin and Piano No. 17 in C,K296,Ch,SONY 88765424922,"Pinchas Zukerman, Violin; Marc Neikrug, Piano. Also RCA 77552-2-RV: Jaap Schroeder, Violin; Jos Van Immerseel, Piano. Also 78-B"
437,"MOZART, Wolfgang Amadeus",Sonata for Violin and Piano No. 23 in B flat major,K454,Ch,SONY 88765424922,"Pinchas Zukerman, Violin; Marc Neikrug, Piano. Also Cass. 99B: Uto Ughi, Violin; Maria Tipo, Piano"
438,"MOZART, Wolfgang Amadeus",Sonata for Violin and Piano No. 24 in E flat major,K481,Ch,SONY 88765424922,"Pinchas Zukerman, Violin; Marc Neikrug, Piano"
439,"MOZART, Wolfgang Amadeus",Sonata for Violin and Piano No. 25 in A major,K526,Ch,SONY 88765424922,"Pinchas Zukerman, Violin; Marc Neikrug, Piano"
440,"MOZART, Wolfgang Amadeus",Sonata for Violin and Piano No. 26 in F major,K547,Ch,SONY 88765424922,"Pinchas Zukerman, Violin; Marc Neikrug, Piano"
441,"MOZART, Wolfgang Amadeus",Sonatas for Violin & Piano No. 1 - 4,K006-009,Ch,SONY 88765424922,"Pinchas Zukerman, Violin; Marc Neikrug, Piano"
442,"MOZART, Wolfgang Amadeus",Sonatas for Violin & Piano No. 11 - 16,K301-306,Ch,SONY 88765424922,"Pinchas Zukerman, Violin; Marc Neikrug, Piano. Also Cass 82-B: Arthur Grumiaux, Violin; Clara Haskil, Piano. Also No. 11: SONY 89936: Isaac Stern, Violin; Yefin Bonfman, Piano. "
443,"MOZART, Wolfgang Amadeus",Sonatas for Violin & Piano No. 5 - 10,K026-031,Ch,SONY 88765424922,"Pinchas Zukerman, Violin; Marc Neikrug, Piano"
444,"MOZART, Wolfgang Amadeus",Sonatas for Violin and Piano No. 18 - 22,K376-380,Ch,SONY 88765424922,"Pinchas Zukerman, Violin; Marc Neikrug, Piano. Also Sony 89936, #19: Isaac Stern, Yefim Bonfman. Also RCA 77882, #20 & 21: Jaap Schroeder, Jos Van Immerseel. Also Cass. 82, #18 & 22: Arthur Grumiaux, Clara Haskil"
445,"MOZART, Wolfgang Amadeus",String Quartet No. 14 in G major,K387,Ch,TELARC 80297,"Cleveland Quartet: William Preucil, Peter Salaff, Violins; James Dunham, Viola; Paul Katz, Cello"
446,"MOZART, Wolfgang Amadeus",String Quartet No. 15 in D minor,K421,Ch,TELARC 80297,"Cleveland Quartet: William Preucil, Peter Salaff, Violins; James Dunham, Viola; Paul Katz, Cello. "
447,"MOZART, Wolfgang Amadeus","String Quartet No. 17 in B flat ""Hunt""",K458,Ch,BBC Vol. 09/03,"Quartetto Italiano: Paolo Borciani, Elisa Pegreffi, Violins; Piero Farulli, Viola; Franco Rossi, Cello"
448,"MOZART, Wolfgang Amadeus",String Quartet No. 18 in A ,K464,Ch,Philips 432 076,"Guarneri Quartet: Arnold Steinhardt, John Dalley, Violins; Michael Tree, Viola; David Soyer, Cello. Also Cass. 95A: Melos Quartet: Wilhelm Melcher, Gerhard Voss, Violins; Hermann Voss, Viola; P. Buck, Cello"
449,"MOZART, Wolfgang Amadeus","String Quartet No. 19 in C, ""Dissonant""",K465,Ch,Philips 432 076,"Guarneri Quartet: Arnold Steinhardt, John Dalley, Violins; Michael Tree, Viola; David Soyer, Cello. Also Cass. 95A: Melos Quartet: Wilhelm Melcher, Gerhard Voss, Violins; Hermann Voss, Viola; P. Buck, Cello"
450,"MOZART, Wolfgang Amadeus","String Quartet No. 20 in D, ""Hoffmeister""",K499,Ch,DG B00 03454,"Hagen Quartett: Lukas Hagen, Rainer Schmidt, Violins; Veronika Hagen, Viola; Clemens Hagen, Cello"
451,"MOZART, Wolfgang Amadeus",String Quartet No. 22 in B flat,K589,Ch,DG B00 03454,"Hagen Quartett: Lukas Hagen, Rainer Schmidt, Violins; Veronika Hagen, Viola; Clemens Hagen, Cello"
452,"MOZART, Wolfgang Amadeus",String Quartet No. 23 in F,K590,Ch,DG B00 03454,"Hagen Quartett: Lukas Hagen, Rainer Schmidt, Violins; Veronika Hagen, Viola; Clemens Hagen, Cello"
453,"MOZART, Wolfgang Amadeus",String Quintet No. 1 in B flat,K174,Ch,PHILIPS 456 055-2,"Arthur Grumiaux, Arpad Gerecz, Violins, Georges Janzer, Max Lesueur, Violas; Eva Czako, Cello. Also Cass. 149-A: Same Recording"
454,"MOZART, Wolfgang Amadeus",String Quintet No. 2 in C,K515,Ch,PHILIPS 456 055-2,"Arthur Grumiaux, Arpad Gerecz, Violins, Georges Janzer, Max Lesueur, Violas; Eva Czako, Cello. Also Cass. 149-B: Same Recording"
455,"MOZART, Wolfgang Amadeus",String Quintet No. 3 in G minor,K516,Ch,BBC Vol. 21/08,"Elias String Quartet; plus Malin Broman, Viola. Also Cassette 148-B: Grumiaux Trio; plus Arpad Gerecz, Violin, Max Lesueur, Viola"
456,"MOZART, Wolfgang Amadeus",String Quintet No. 4 in C minor,K406/ 516b,Ch,Philips 456 055-2,"Arthur Grumiaux, Arpad Gerecz, Violins, Georges Janzer, Max Lesueur, Violas; Eva Czako, Cello. Also Cass. 149-A: Same Recording"
457,"MOZART, Wolfgang Amadeus",String Quintet No. 5 in D ,K593,Ch,BBC Vol. 11/07,"Lawrence Power, Viola; Karol Szymanowski Quartet"
458,"MOZART, Wolfgang Amadeus","Trio for Piano, Violin & Cello in B flat",K254,Ch,PHILIPS 446-154,"Beaux Arts Trio: Menahem Pressler, Piano; Daniel Guilet, Violin; Bernard Greenhouse, Cello"
459,"MOZART, Wolfgang Amadeus","Trio No. 1 for Piano, Violin & Cello in G",K496,Ch,PHILIPS 446-154,"Beaux Arts Trio: Menahem Pressler, Piano; Daniel Guilet, Violin; Bernard Greenhouse, Cello"
460,"MOZART, Wolfgang Amadeus","Trio No. 2 for Piano, Clarinet and Viola ""Kegelstatt""  in E flat major",K498,Ch,Harmonia Mundi-7045,"Michel Portal, Clarinet; Bruno Pasquier, Viola; Jean-Claude Pennetier, Piano. Also SONY 57499: Stoltzman, Clarinet; Ax, Piano; Ma, Cello. Also BBC Vol.9/6: Live from SummerFest La Jolla. Also PHILIPS 446-154: Kovacevich, Piano; Brymer, Clarinet; Ireland, Viola"
461,"MOZART, Wolfgang Amadeus","Trio No. 3 for Piano, Violin & Cello in B flat",K502,Ch,PHILIPS 446-154,"Beaux Arts Trio: Menahem Pressler, Piano; Daniel Guilet, Violin; Bernard Greenhouse, Cello"
462,"MOZART, Wolfgang Amadeus","Trio No. 4 for Piano, Violin & Cello in E",K542,Ch,PHILIPS 446-154,"Beaux Arts Trio: Menahem Pressler, Piano; Daniel Guilet, Violin; Bernard Greenhouse, Cello"
463,"MOZART, Wolfgang Amadeus","Trio No. 5 for Piano, Violin & Cello in C",K548,Ch,PHILIPS 446-154,"Beaux Arts Trio: Menahem Pressler, Piano; Daniel Guilet, Violin; Bernard Greenhouse, Cello"
464,"MOZART, Wolfgang Amadeus","Trio No. 6 for Piano, Violin & Cello in G",K564,Ch,PHILIPS 446-154,"Beaux Arts Trio: Menahem Pressler, Piano; Daniel Guilet, Violin; Bernard Greenhouse, Cello"
465,"MYAKOVSKY, Nikolay",Sonata No. 2 for Cello and Piano,Op. 81,Ch,Chandos 8523,"Yuli Turovsky, Cello; Luba Edlina, Piano"
466,"NAUMANN, Johann Gottlieb","Quintet in C major for Glass Harmonica, Flute, Viola and Cello",,Ch,VOX Allegretto ACD 8174,"Bruno Hoffmann, Glass Harmonica; K. H. Ulrich, Flute; Ernst Nippes, Viola; Plumacher, Cello"
467,"NIELSEN, Carl",Ved en ung Kunstners Baare (At the Bier of a Young Artist),Op. 58,Ch,DG B00 06340,"Emerson String Quartet: Philip Setzer, Eugene Drucker, Violin; Lawrence Dutton, Viola/Alto; David Finckel, Cello"
468,"NIELSEN, Carl",Woodwind Quintet,Op. 43,Ch,SONY-SMK 46250,"Paula Robison, Flute; Joseph Turner, Oboe; Larry Combs, Clarinet; William Winstead, Bassoon; Richard Solis, Horn. Also BBC Vol. 12/11: Galliard Ensemble"
469,"NOVAK, Vitezslav",Trio quasi una ballata in D minor,Op.  27,Ch,NAXOS 8.553415,"Joachim Trio: Rebecca Hirsch, Violin; Caroline Dearnley, Cello; John Lenehan, Piano"
470,"PAGANINI, Nicolo",Cantabile in D,Op. 17,Ch,DECCA B0002783,"Joshua Bell, Violin; Samuel Sanders, Piano"
471,"PAGANINI, Nicolo",Grand Sonata in A,Op. 39,Ch,E-HCX-3957116,"Monica Huggett, Violin; Richard Savino, Guitar"
472,"PAGANINI, Nicolo","Introduction and Variations on "" Di tanti palpiti"" from Rossini's Tancredi for Violin and Piano",Op. 13,Ch,PHILIPS 289 462-865,"Arthur Grumiaux, Violin; Riccardo Castagnone, Piano"
473,"PAGANINI, Nicolo",Le Streghe in D - Variations on a song by Sussmayr for Violin and Piano ,Op. 8,Ch,PHILIPS 289 462-865,"Arthur Grumiaux, Violin; Riccardo Castagnone, Piano"
474,"PAGANINI, Nicolo",Sonata Concertata in A,Op. 61,Ch,E-HCX-3957116,"Monica Huggett, Violin; Richard Savino, Guitar"
475,"PARADIES, Maria Theresa von",Sicilienne in E flat for Violin and Piano,,Ch,MLT2 6392,"Lisa Ferrigno, Violin; Keiko Andrews, Piano"
476,"PHILIDOR, Andre Danican",March for Four Drums,,Ch,DG 413-670,"Adolf Scherbaum, Stanislav Simek, Trumpets; Paul Kuentz Chamber Orchestra, Paul Kuentz"
477,"PIERNE, Gabriel",Canzonetta for Clarinet and Piano,,Ch,Harmonia Mundi 911596,"Ronald Van Spaendonck, Clarinet; Alexandre Tharaud, Piano"
478,"PISTON, Walter",Quintet for Piano and Strings,,Ch,046-A,"Earl Wild, Piano; The Walden String Quartet"
479,"PLAZA, Julian",Nocturna,,Ch,BBC Vol. 12/06,"Horacio Romo, Bandoneon; Cynthia Fleming, Violin; Christopher Westcott, Double Bass; John Alley, Piano"
480,"PONCE, Manuel",Estrellita  for Cello and Piano,,Ch,Clasicos Mexicanos 21008,"Idelfonso Cedillo, Cello; Joseph Olechovsky, Piano"
481,"PONCE, Manuel",Granada for Cello and Piano,,Ch,Clasicos Mexicanos 21008,"Idelfonso Cedillo, Cello; Joseph Olechovsky, Piano"
482,"PONCE, Manuel",Preludes for Cello and Piano,,Ch,Clasicos Mexicanos 21008,"Idelfonso Cedillo, Cello; Joseph Olechovsky, Piano"
483,"PONCE, Manuel",Sonata for Cello and Piano ,,Ch,Clasicos Mexicanos 21008,"Idelfonso Cedillo, Cello; Joseph Olechovsky, Piano"
484,"POULENC, Francis","Sextet for Piano, Flute, Oboe, Clarinet, Bassoon and Horn",,Ch,NAXOS 8.553611,"Alexandre Tharaud, Piano; Philipe Bernold, Flute; Olivier Doise, Oboe; Ronald Van Spaendonck, Clarinet; Laurent Lefevre, Bassoon; Herve Joulain, Horn"
485,"POULENC, Francis",Sonata for Clarinette and Piano,,Ch,Harmonia Mundi 911596,"Ronald Van Spaendonck, Clarinet, Alexandre Tharaud, Piano. Also 72-A: Michel Portal, Clarinette; Pascal Roge, Piano"
